PERIODO_DIAGNOSTICO,ESTABLECIMIENTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE,DIAGNOSTICOS_CIE,CATEGORIA_DIAGNOSTICO,TOTAL_PACIENTES,GRUPOS_POR_EDAD,SEXO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS APENDICITIS AGUDAS Y LAS NO ESPECIFICADAS,APENDICITIS AGUDA,1,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS APENDICITIS AGUDAS Y LAS NO ESPECIFICADAS,APENDICITIS AGUDA,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS APENDICITIS AGUDAS Y LAS NO ESPECIFICADAS,APENDICITIS AGUDA,1,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS APENDICITIS AGUDAS Y LAS NO ESPECIFICADAS,APENDICITIS AGUDA,1,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS APENDICITIS AGUDAS Y LAS NO ESPECIFICADAS,APENDICITIS AGUDA,1,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS APENDICITIS AGUDAS Y LAS NO ESPECIFICADAS,APENDICITIS AGUDA,1,DE 30 A 34 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL BILATERAL CON OBSTRUCCIÓN, SIN GANGRENA",HERNIA INGUINAL,1,DE 35 A 39 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL BILATERAL CON OBSTRUCCIÓN, SIN GANGRENA",HERNIA INGUINAL,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL BILATERAL, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,2,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL BILATERAL, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,2,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL BILATERAL, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,1,MENORES DE 1 AÑO,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, CON GANGRENA",HERNIA INGUINAL,1,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, CON GANGRENA",HERNIA INGUINAL,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,8,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,6,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,1,DE 5 A 9 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,1,DE 30 A 34 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,3,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,4,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,1,DE 50 A 54 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,1,MENORES DE 1 AÑO,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,2,DE 1 A 4 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,8,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,1,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,1,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA INGUINAL,2,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA FEMORAL BILATERAL, CON OBSTRUCCIÓN, SIN GANGRENA ",HERNIA FEMORAL,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA FEMORAL BILATERAL, CON OBSTRUCCIÓN, SIN GANGRENA ",HERNIA FEMORAL,1,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA FEMORAL BILATERAL, CON OBSTRUCCIÓN, SIN GANGRENA ",HERNIA FEMORAL,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA FEMORAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA FEMORAL,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA UMBILICAL CON OBSTRUCCIÓN, SIN GANGRENA",HERNIA UMBILICAL,2,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA UMBILICAL CON OBSTRUCCIÓN, SIN GANGRENA",HERNIA UMBILICAL,1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA UMBILICAL CON OBSTRUCCIÓN, SIN GANGRENA",HERNIA UMBILICAL,1,DE 40 A 44 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA UMBILICAL CON OBSTRUCCIÓN, SIN GANGRENA",HERNIA UMBILICAL,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL CON GANGRENA,HERNIA UMBILICAL,1,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,3,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,1,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,5,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,2,DE 30 A 34 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,2,DE 35 A 39 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,2,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,2,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,2,DE 5 A 9 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,1,DE 40 A 44 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,1,DE 35 A 39 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,2,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,4,MENORES DE 1 AÑO,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,1,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA UMBILICAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA UMBILICAL,1,DE 25 A 29 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA VENTRAL CON GANGRENA,HERNIA VENTRAL ,1,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA VENTRAL CON GANGRENA,HERNIA VENTRAL ,1,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA VENTRAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA VENTRAL ,1,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA VENTRAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA VENTRAL ,1,DE 35 A 39 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA VENTRAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA VENTRAL ,1,DE 1 A 4 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA VENTRAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA VENTRAL ,2,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA VENTRAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA VENTRAL ,1,DE 50 A 54 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA VENTRAL SIN OBSTRUCCIÓN NI GANGRENA,HERNIA VENTRAL ,1,DE 40 A 44 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA DIAFRAGMÁTICA SIN OBSTRUCCIÓN NI GANGRENA,HERNIA DIAFRAGMÁTICA,1,DE 35 A 39 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA DIAFRAGMÁTICA SIN OBSTRUCCIÓN NI GANGRENA,HERNIA DIAFRAGMÁTICA,5,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA DIAFRAGMÁTICA SIN OBSTRUCCIÓN NI GANGRENA,HERNIA DIAFRAGMÁTICA,1,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HERNIA DIAFRAGMÁTICA SIN OBSTRUCCIÓN NI GANGRENA,HERNIA DIAFRAGMÁTICA,1,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA ABDOMINAL NO ESPECIFICADA, CON GANGRENA",HERNIA NO ESPECIFICADA DE LA CAVIDAD ABDOMINAL,1,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA ABDOMINAL NO ESPECIFICADA, CON GANGRENA",HERNIA NO ESPECIFICADA DE LA CAVIDAD ABDOMINAL,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA ABDOMINAL NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA NO ESPECIFICADA DE LA CAVIDAD ABDOMINAL,3,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA ABDOMINAL NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA NO ESPECIFICADA DE LA CAVIDAD ABDOMINAL,1,MENORES DE 1 AÑO,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA ABDOMINAL NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA NO ESPECIFICADA DE LA CAVIDAD ABDOMINAL,1,DE 5 A 9 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA ABDOMINAL NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA NO ESPECIFICADA DE LA CAVIDAD ABDOMINAL,2,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA ABDOMINAL NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA NO ESPECIFICADA DE LA CAVIDAD ABDOMINAL,2,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA ABDOMINAL NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA NO ESPECIFICADA DE LA CAVIDAD ABDOMINAL,2,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA ABDOMINAL NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA NO ESPECIFICADA DE LA CAVIDAD ABDOMINAL,1,DE 35 A 39 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA ABDOMINAL NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA NO ESPECIFICADA DE LA CAVIDAD ABDOMINAL,1,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA ABDOMINAL NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA NO ESPECIFICADA DE LA CAVIDAD ABDOMINAL,1,DE 40 A 44 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"HERNIA ABDOMINAL NO ESPECIFICADA, SIN OBSTRUCCIÓN NI GANGRENA",HERNIA NO ESPECIFICADA DE LA CAVIDAD ABDOMINAL,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD DE CROHN DEL INTESTINO DELGADO ,ENFERMEDAD DE CROHN [ENTERITIS REGIONAL],1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD DE CROHN DEL INTESTINO GRUESO,ENFERMEDAD DE CROHN [ENTERITIS REGIONAL],1,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD DE CROHN DEL INTESTINO GRUESO,ENFERMEDAD DE CROHN [ENTERITIS REGIONAL],1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD DE CROHN, NO ESPECIFICADA",ENFERMEDAD DE CROHN [ENTERITIS REGIONAL],1,DE 25 A 29 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,RECTOSIGMOIDITIS (CRÓNICA) ULCERATIVA,COLITIS ULCERATIVA,1,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"COLITIS ULCERATIVA, SIN OTRA ESPECIFICACIÓN",COLITIS ULCERATIVA,1,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"COLITIS ULCERATIVA, SIN OTRA ESPECIFICACIÓN",COLITIS ULCERATIVA,1,DE 25 A 29 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"COLITIS Y GASTROENTERITIS NO INFECCIOSAS, NO ESPECIFICADAS",OTRAS COLITIS Y GASTROENTERITIS NO INFECCIOSAS,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"COLITIS Y GASTROENTERITIS NO INFECCIOSAS, NO ESPECIFICADAS",OTRAS COLITIS Y GASTROENTERITIS NO INFECCIOSAS,1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"COLITIS Y GASTROENTERITIS NO INFECCIOSAS, NO ESPECIFICADAS",OTRAS COLITIS Y GASTROENTERITIS NO INFECCIOSAS,1,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"COLITIS Y GASTROENTERITIS NO INFECCIOSAS, NO ESPECIFICADAS",OTRAS COLITIS Y GASTROENTERITIS NO INFECCIOSAS,1,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"COLITIS Y GASTROENTERITIS NO INFECCIOSAS, NO ESPECIFICADAS",OTRAS COLITIS Y GASTROENTERITIS NO INFECCIOSAS,2,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"COLITIS Y GASTROENTERITIS NO INFECCIOSAS, NO ESPECIFICADAS",OTRAS COLITIS Y GASTROENTERITIS NO INFECCIOSAS,3,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TRASTORNO VASCULAR AGUDO DE LOS INTESTINOS,TRASTORNOS VASCULARES DE LOS INTESTINOS,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TRASTORNO VASCULAR AGUDO DE LOS INTESTINOS,TRASTORNOS VASCULARES DE LOS INTESTINOS,1,DE 20 A 24 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ANGIODISPLASIA DEL COLON,TRASTORNOS VASCULARES DE LOS INTESTINOS,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,VÓLVULO,ILEO PARALÍTICO Y OBSTRUCCIÓN INTESTINAL SIN HERNIA,1,DE 35 A 39 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS OBSTRUCCIONES DEL INTESTINO,ILEO PARALÍTICO Y OBSTRUCCIÓN INTESTINAL SIN HERNIA,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD DIVERTICULAR DEL INTESTINO GRUESO SIN PERFORACIÓN NI ABSCESO,ENFERMEDAD DIVERTICULAR DEL INTESTINO,1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD DIVERTICULAR DEL INTESTINO, PARTE NO ESPECIFICADA, CON PERFORACIÓN Y ABSCESO",ENFERMEDAD DIVERTICULAR DEL INTESTINO,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD DIVERTICULAR DEL INTESTINO, PARTE NO ESPECIFICADA, SIN PERFORACIÓN NI ABSCESO",ENFERMEDAD DIVERTICULAR DEL INTESTINO,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD DIVERTICULAR DEL INTESTINO, PARTE NO ESPECIFICADA, SIN PERFORACIÓN NI ABSCESO",ENFERMEDAD DIVERTICULAR DEL INTESTINO,1,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD DIVERTICULAR DEL INTESTINO, PARTE NO ESPECIFICADA, SIN PERFORACIÓN NI ABSCESO",ENFERMEDAD DIVERTICULAR DEL INTESTINO,2,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD DIVERTICULAR DEL INTESTINO, PARTE NO ESPECIFICADA, SIN PERFORACIÓN NI ABSCESO",ENFERMEDAD DIVERTICULAR DEL INTESTINO,1,DE 50 A 54 AÑOS,MASCULINO
